record_id,date,state,district,latitude,longitude,rainfall_3h_mm,rainfall_24h_mm,rainfall_7d_mm,rainfall_forecast_72h_mm,soil_moisture_pct,soil_depth_cm,slope_angle_deg,elevation_m,ndvi,lithology_risk,land_use,distance_to_road_m,distance_to_stream_m,drainage_density_km_km2,curvature_index,road_cutting_index,seismicity_index,historical_landslides_5yr,crack_report_count,sensor_vibration_mm_s,risk_score,risk_level,landslide_event_next_72h,data_split
NER-032502,2024-12-30,Nagaland,East Siang,25.9827,94.17973,32.8,110.7,323.7,177.2,44.5,208,30.4,2580.8,0.341,high,forest,132.4,623.3,0.684,-0.986,0.893,2.945,1,2,3.08,0.457,medium,0,train
NER-032503,2024-12-31,Sikkim,Dima Hasao,27.73077,88.77582,38.8,99.8,448.1,256.4,45.3,80.9,29.4,1472.6,0.616,medium,settlement,865,1294.4,1.022,0.747,0.661,2.761,0,2,0.83,0.478,medium,0,train
NER-032504,2025-01-01,Tripura,Tamenglong,23.47994,91.74289,0.3,31.7,169.8,114.2,35.1,14.9,32.1,995.1,0.546,high,agriculture,1303.6,1021.5,3.387,0.24,0.769,2.636,1,2,3.9,0.442,low,0,train
NER-032505,2025-01-02,Arunachal Pradesh,East Khasi Hills,27.62101,93.06775,71.1,219.9,608.1,262.2,49.3,172,15.2,2141.8,0.738,high,settlement,383.7,381.6,0.841,-0.824,0.634,2.224,0,0,1.21,0.526,medium,0,train
NER-032506,2025-01-03,Assam,Aizawl,25.71337,92.34754,22.2,78.5,394.7,197.9,48.8,6.6,24.8,2445.1,0.692,low,barren slope,329.6,1165,2.153,0.033,0.416,0.62,1,0,2.9,0.387,low,0,train
NER-032507,2025-01-04,Manipur,Kohima,24.25091,93.403,51.1,60,248.1,188.5,31.8,217.8,43.4,2551.6,0.622,low,forest,555.7,1172.8,5.381,0.313,0.511,1.106,1,2,4.57,0.378,low,0,train
NER-032508,2025-01-05,Meghalaya,West Sikkim,24.96315,91.62587,78.5,289.6,636.7,358.1,56.9,225.2,41,1464.3,0.157,high,barren slope,11.7,1222.1,0.609,-0.412,0.899,2.687,4,2,2.59,0.745,high,1,train
NER-032509,2025-01-06,Mizoram,Lunglei,23.24029,92.96503,66.3,230.5,426.1,551.3,49.4,159.7,40.7,1220.9,0.097,low,forest,1212.6,507.7,6.274,-0.785,0.318,3.583,5,0,3.81,0.632,medium,1,train
NER-032510,2025-01-07,Nagaland,North Tripura,26.54661,93.98114,12,47.8,213.7,130.7,35.6,85.6,41.6,2143.4,0.315,low,settlement,667.5,1529,6.672,-0.938,0.501,1.177,2,0,4.55,0.384,low,0,train
NER-032511,2025-01-08,Sikkim,Tawang,27.76105,88.02432,27.6,126.1,293,127.4,38.8,139.2,46.5,3332.4,0.362,medium,settlement,1130.7,1529.6,3.136,0.081,0.958,0.481,4,1,1.43,0.511,medium,0,train
NER-032512,2025-01-09,Tripura,East Siang,23.65905,91.81483,18.8,38.8,87.6,98.7,32.6,251.6,12.8,3768.2,0.449,low,settlement,772.2,430.8,6.298,0.087,0.05,2.49,0,0,3.6,0.235,low,0,train
NER-032513,2025-01-10,Arunachal Pradesh,Dima Hasao,27.52488,93.4311,5.8,40.9,168.6,159.9,38.8,222.5,47.4,399.3,0.65,medium,forest,972.6,1408,3.105,0.571,0.314,2.855,1,0,2.18,0.413,low,0,train
NER-032514,2025-01-11,Assam,Tamenglong,25.8583,92.43507,83.8,257.3,552.4,646.4,42.8,144.1,3.3,938.3,0.553,high,agriculture,1302.7,1394,7.041,0.904,0.306,1.12,0,2,0.58,0.572,medium,1,train
NER-032515,2025-01-12,Manipur,East Khasi Hills,24.81473,94.08939,87.2,275.3,610.5,211.4,54.2,79.1,46.6,998.6,0.121,medium,forest,955.7,1092.2,2.57,0.76,0.418,1.089,1,2,5.49,0.696,medium,1,validation
NER-032516,2025-01-13,Meghalaya,Aizawl,25.99306,90.94623,83.2,246.1,950,635.8,76.3,54.6,5.9,2233,0.247,high,agriculture,1218.4,679,5.415,0.124,0.417,5.187,4,0,2.54,0.735,high,1,validation
NER-032517,2025-01-14,Mizoram,Kohima,23.45996,92.81229,91.3,232.8,508.7,645.1,56,170.2,27.1,2816.9,0.856,high,barren slope,428.1,411.6,2.217,0.706,0.69,1.754,4,2,1.07,0.603,medium,1,validation
NER-032518,2025-01-15,Nagaland,West Sikkim,25.57497,94.21986,96.2,165,819.1,372.9,72.2,208.7,26.6,2383.6,0.445,low,agriculture,234.1,234.5,2.166,-0.881,0.427,3.256,4,0,3.34,0.624,medium,0,test
NER-032519,2025-01-16,Sikkim,Lunglei,27.75529,88.65846,73.7,254.5,950,314.2,63.5,175.6,52,3566.8,0.306,high,road corridor,1146.6,850.9,4.275,0.658,0.576,0.493,1,2,5.59,0.805,high,0,test
NER-032520,2025-01-17,Tripura,North Tripura,24.19441,91.34683,5.1,41.7,196.4,89.6,35.9,44.8,44.8,1446.7,0.296,low,forest,1705.9,1152.1,7.049,-0.97,0.856,3.652,1,1,1.83,0.423,low,0,test
NER-032521,2025-01-18,Arunachal Pradesh,Tawang,27.32354,93.64995,0.9,7.1,39,23.1,20.2,64.1,13.1,1995.2,0.616,high,barren slope,1691.7,52,6.572,-0.128,0.159,1.158,4,0,1.35,0.244,low,0,train
NER-032522,2025-01-19,Assam,East Siang,26.28009,92.57073,108.4,273.6,812.5,487.4,57.1,34,15.4,1875.3,0.2,medium,agriculture,1267.9,12.5,3.908,0.405,0.335,4.553,0,2,2.9,0.675,medium,0,train
NER-032523,2025-01-20,Manipur,Dima Hasao,24.52202,93.67116,94.7,291.2,781.7,222.2,58.5,229.9,7.2,1178.2,0.768,low,barren slope,970,371.2,0.694,0.065,0.079,2.475,4,1,3.24,0.473,medium,0,train
NER-032524,2025-01-21,Meghalaya,Tamenglong,25.90237,90.80249,103.3,214.5,950,120.1,64.8,151.5,6.8,3809.9,0.101,medium,barren slope,712.8,881.8,7.467,-0.54,0.314,5.096,2,0,3.67,0.579,medium,0,train
NER-032525,2025-01-22,Mizoram,East Khasi Hills,23.69278,92.74919,3.9,13.3,94,37,37,108.1,16.8,1907.7,0.604,low,agriculture,34,1188.1,3.455,-0.512,0.512,4.717,3,1,2.46,0.274,low,1,train
NER-032526,2025-01-23,Nagaland,Aizawl,25.82032,93.71635,114.9,413.7,950,680,61.8,175.3,37.2,2657.6,0.526,medium,settlement,443.1,1489.4,7.425,0.968,0.817,4.997,5,1,5.39,0.855,high,0,train
NER-032527,2025-01-24,Sikkim,Kohima,27.05648,89.11528,25.7,83.7,269,97.7,29.4,131,23.1,2429.2,0.133,medium,agriculture,423.5,484.7,4.867,-0.377,0.471,4.895,1,2,4.34,0.378,low,1,train
NER-032528,2025-01-25,Tripura,West Sikkim,23.87254,91.92691,96.2,148,592.1,414,55.4,203.2,47.7,1151.8,0.572,medium,road corridor,1010.4,1436.7,4.255,-0.234,0.623,3.184,5,2,2.02,0.634,medium,0,train
NER-032529,2025-01-26,Arunachal Pradesh,Lunglei,27.55019,93.54766,4.3,8.7,56,40.7,36.3,27.6,11.6,466.4,0.755,medium,forest,824.5,910.9,0.52,0.513,0.056,1.466,0,2,3.12,0.243,low,0,train
NER-032530,2025-01-27,Assam,North Tripura,26.61174,93.04761,9,23.4,135.7,42.3,33.8,120.3,13.9,3373.9,0.292,high,road corridor,1176.7,536.8,5.315,0.898,0.757,0.703,1,2,3.09,0.318,low,1,train
NER-032531,2025-01-28,Manipur,Tawang,24.40873,94.4955,48.9,103.9,375.9,188.3,38.9,193.3,17.8,1597.4,0.103,high,forest,1020.8,1195.9,6.17,0.703,0.132,3.302,3,2,2.83,0.45,medium,0,train
NER-032532,2025-01-29,Meghalaya,East Siang,25.58307,91.33034,100.7,344.4,819.9,680,59.8,199.1,47.8,2931.3,0.859,medium,barren slope,1472.9,44.7,3.159,0.371,0.185,2.636,5,0,4.85,0.764,high,1,train
NER-032533,2025-01-30,Mizoram,Dima Hasao,23.68992,92.28426,79.9,275.7,950,331.5,62.5,141.8,16.1,1462.3,0.426,medium,forest,571.6,20.1,3.429,-0.177,0.053,0.932,4,0,2.46,0.58,medium,1,train
NER-032534,2025-01-31,Nagaland,Tamenglong,26.54615,93.58636,7.3,37.1,172.3,79.4,31.4,184.3,49.6,1877.4,0.835,medium,forest,689.3,398.8,1.76,0.546,0.831,3.278,2,2,3.26,0.411,low,0,train
NER-032535,2025-02-01,Sikkim,East Khasi Hills,27.84355,88.50215,42.9,118.7,553.3,269.2,46.6,224.3,45.2,2777.4,0.634,high,settlement,1192.5,1183.8,6.364,-0.221,0.465,5.041,5,2,4.67,0.61,medium,1,validation
NER-032536,2025-02-02,Tripura,Aizawl,24.04092,91.5884,21.4,61.6,220.2,154.8,45.2,20.7,37,3462.6,0.169,low,agriculture,1453.4,258.8,3.034,0.146,0.905,1.842,3,2,4.43,0.445,low,0,validation
NER-032537,2025-02-03,Arunachal Pradesh,Kohima,27.72399,92.96793,102,322.9,950,315.4,60.8,208.5,29.6,2116.4,0.212,high,settlement,272.9,930.7,0.801,0.584,0.156,5.244,1,2,2.02,0.731,high,1,validation
NER-032538,2025-02-04,Assam,West Sikkim,26.29723,92.55414,38.2,116.5,236.6,111.6,44,22.2,23,3107.4,0.306,high,agriculture,1560.1,28.2,4.772,0.897,0.44,1.422,4,1,4.57,0.485,medium,0,test
NER-032539,2025-02-05,Manipur,Lunglei,25.04674,94.37994,6,23.7,82.9,90.4,38.4,15.6,33.9,3367.1,0.09,high,settlement,660.9,493.5,4.537,0.803,0.982,1.364,3,3,2.48,0.443,low,0,test
NER-032540,2025-02-06,Meghalaya,North Tripura,25.18811,91.71077,89.6,317.9,950,680,62.8,14.5,32.9,1986.5,0.409,high,road corridor,1568.6,294.3,2.683,0.786,0.489,1.72,2,1,1.49,0.824,high,0,test
NER-032541,2025-02-07,Mizoram,Tawang,23.28853,92.24636,43.4,131.2,259.5,375.8,46.4,72.3,16.8,956,0.436,low,forest,815.5,794.5,0.255,0.629,0.847,2.24,4,3,3.2,0.422,low,1,train
NER-032542,2025-02-08,Nagaland,East Siang,25.72689,94.64096,51.9,107.8,275,336.8,33.3,99.5,13.2,2575,0.467,low,settlement,1742.2,1563,3.834,-0.052,0.647,1.295,1,1,2.09,0.352,low,0,train
NER-032543,2025-02-09,Sikkim,Dima Hasao,27.43133,89.19673,20.7,87.8,344.2,211.8,36.9,38.4,17.6,1943.2,0.38,low,forest,1225.6,37.6,3.947,-0.418,0.746,2.538,0,3,3.55,0.386,low,0,train
NER-032544,2025-02-10,Tripura,Tamenglong,24.20797,91.30996,22.2,71,232.9,79.4,34.1,59.5,25.5,2416,0.533,medium,agriculture,894.4,505,0.405,-0.82,0.87,4.074,3,3,2.17,0.439,low,1,train
NER-032545,2025-02-11,Arunachal Pradesh,East Khasi Hills,27.45003,93.07476,58.6,103.4,244.1,245.2,33.1,45.8,39.4,1625.2,0.481,medium,settlement,171.5,571.5,6.048,0.832,0.875,0.582,3,3,5.51,0.532,medium,1,train
NER-032546,2025-02-12,Assam,Aizawl,25.69144,93.37403,98.3,169.7,844.4,305.1,55.1,204.6,39.6,2369.4,0.203,low,barren slope,733.2,258.2,5.945,-0.923,0.368,3.875,5,1,3.76,0.634,medium,0,train
NER-032547,2025-02-13,Manipur,Kohima,24.34387,94.41229,102.7,283.3,928,680,75.5,131.1,21.1,2072.5,0.474,high,forest,368.7,1098,4.265,0.15,0.802,4.706,4,1,1.26,0.753,high,1,train
NER-032548,2025-02-14,Meghalaya,West Sikkim,25.23138,91.47008,21.1,97.5,430.3,225.5,52.5,237.6,10.8,887.6,0.851,high,road corridor,1341.4,1290.1,0.835,-0.208,1,4.704,0,1,1.74,0.425,low,0,train
NER-032549,2025-02-15,Mizoram,Lunglei,23.51164,92.18463,101.9,169.9,667.3,133.6,58.8,178.3,45,436,0.601,low,barren slope,1363.2,1342,4.026,-0.518,0.694,1.86,4,2,5.39,0.645,medium,1,train
NER-032550,2025-02-16,Nagaland,North Tripura,26.6479,93.48654,62,160.8,459,289,48.6,140.5,46.5,2773.2,0.659,low,settlement,360.3,1532.3,5.962,-0.575,0.456,3.312,3,2,1.63,0.54,medium,0,train
NER-032551,2025-02-17,Sikkim,Tawang,27.07064,89.04702,50.1,168.1,594.3,473.5,50.4,147.5,45.5,3927.6,0.707,high,agriculture,1015.1,42.1,1.122,-0.854,0.618,3.995,2,0,4.4,0.626,medium,0,train
NER-032552,2025-02-18,Tripura,East Siang,24.24303,91.11555,47,172.3,862.2,227.4,64.6,124.3,24.3,1766.9,0.687,medium,forest,1259.7,1000.2,7.19,-0.968,0.8,2.267,0,3,3.21,0.553,medium,0,train
NER-032553,2025-02-19,Arunachal Pradesh,Dima Hasao,27.51934,93.75246,7.1,31.3,187.9,136.2,35.8,235.3,47.6,2374.4,0.422,low,road corridor,683.2,617.4,4.965,0.66,1,4.203,4,2,2.94,0.383,low,0,train
NER-032554,2025-02-20,Assam,Tamenglong,26.06021,92.28634,85.9,257.6,950,136.6,66.4,18.2,34.4,2008.9,0.418,high,barren slope,180.6,1328.7,0.746,0.266,0.141,1.045,1,0,4.07,0.68,medium,1,train
NER-032555,2025-02-21,Manipur,East Khasi Hills,25.2439,93.75071,97,179.1,366.6,213.8,48.3,228.1,3.8,4033,0.444,high,agriculture,1547.9,584.8,0.249,0.187,0.526,5.377,2,0,2.8,0.459,medium,0,validation
NER-032556,2025-02-22,Meghalaya,Aizawl,25.48768,91.77989,13.6,56.3,156.5,152.5,24.1,238.3,27.9,1134.8,0.201,medium,settlement,1609.7,224.3,6.211,-0.367,0.318,1.885,3,0,0.52,0.321,low,0,validation
NER-032557,2025-02-23,Mizoram,Kohima,23.26826,92.96855,26.2,99.1,199.9,324.5,32.5,192.1,14.4,521.1,0.75,low,agriculture,1045.2,1412.5,0.314,0.613,0.658,0.639,3,0,4.4,0.285,low,1,validation
NER-032558,2025-02-24,Nagaland,West Sikkim,25.80549,94.22479,75.5,214,676.3,485.2,57.6,169.7,45.2,49.7,0.634,low,settlement,61.5,1567.5,3.308,-0.616,0.467,4.157,5,0,2.5,0.621,medium,1,test
NER-032559,2025-02-25,Sikkim,Lunglei,27.54819,89.17131,73.2,276.6,950,680,59,244.9,48.2,3140.8,0.73,medium,barren slope,183.8,529.6,2.423,0.243,0.151,5.278,2,2,5.13,0.715,high,1,test
NER-032560,2025-02-26,Tripura,North Tripura,23.27638,91.37444,96.5,134.1,701.2,369.2,61,41.1,41.7,2793.1,0.544,high,barren slope,1362.3,1291.5,4.21,-0.977,0.846,3.002,4,1,3.84,0.721,high,1,test
NER-032561,2025-02-27,Arunachal Pradesh,Tawang,27.70889,93.60567,103.6,245.5,553,162.6,50,147.2,46.4,187.6,0.414,low,road corridor,203.8,581.4,5.538,0.128,0.519,3.705,4,0,1.92,0.596,medium,0,train
NER-032562,2025-02-28,Assam,East Siang,26.28031,92.26542,7.7,43,194.1,81.6,31.8,215.8,48.7,2430.3,0.21,low,settlement,966.1,76.8,5.844,-0.552,0.726,2.733,5,3,2.21,0.383,low,0,train
NER-032563,2025-03-01,Manipur,Dima Hasao,24.72652,93.52365,57.5,72.8,250,144.7,32.9,94.3,16.5,1911.9,0.291,high,barren slope,1143.1,840.7,3.01,0.012,0.857,0.433,3,3,1.83,0.477,medium,0,train
NER-032564,2025-03-02,Meghalaya,Tamenglong,24.99277,91.55713,7.4,42.6,112.1,101.1,26.8,143.2,30.3,1750.9,0.691,high,forest,78.8,1391.9,4.709,-0.294,0.342,2.999,1,1,1.49,0.35,low,0,train
NER-032565,2025-03-03,Mizoram,East Khasi Hills,23.75333,92.8879,70.4,266.2,950,680,73.3,235.4,20.1,2401.8,0.566,medium,road corridor,515.2,1079.7,1.265,0.909,0.422,1.805,0,2,2.71,0.624,medium,0,train
NER-032566,2025-03-04,Nagaland,Aizawl,26.10689,94.15272,10,24.2,63.8,76.4,29.1,182.5,25.3,3733.1,0.1,medium,agriculture,353.2,1259.5,1.19,0.387,0.902,4.974,3,2,4.45,0.349,low,0,train
NER-032567,2025-03-05,Sikkim,Kohima,26.98666,88.75821,112.7,411.4,732.5,281.1,60.3,78.7,3.8,661.9,0.67,medium,settlement,1075.2,358.9,6.109,0.298,0.179,2.004,2,2,1.61,0.572,medium,0,train
NER-032568,2025-03-06,Tripura,West Sikkim,24.09926,91.50122,108.3,147.3,379.9,265.8,34.3,103.3,34.9,230.2,0.088,low,barren slope,491.9,54,0.689,-0.369,0.672,0.8,1,2,1.42,0.519,medium,0,train
NER-032569,2025-03-07,Arunachal Pradesh,Lunglei,27.88157,93.85931,67.9,155.4,474.7,469.9,38.8,97.6,13.3,3654.6,0.691,high,road corridor,747.2,300.6,5.826,-0.049,1,4.818,1,3,1.74,0.546,medium,0,train
NER-032570,2025-03-08,Assam,North Tripura,26.13943,93.38092,94.6,346,729.2,680,63.4,146.8,48.5,3593.6,0.147,medium,agriculture,142.8,1239.8,4.256,-0.235,0.104,4.054,2,0,3.98,0.762,high,1,train
NER-032571,2025-03-09,Manipur,Tawang,24.80736,94.22987,18.7,73.9,137.9,252,22.8,62.2,5.4,3171.9,0.577,high,agriculture,614.1,89,2.195,0.38,0.262,2.431,1,0,2.12,0.349,low,0,train
NER-032572,2025-03-10,Meghalaya,East Siang,25.34334,91.36405,110.1,180,630.2,336.8,61.1,56,10.8,3346.9,0.467,high,agriculture,315.6,240.5,3.329,0.569,0.046,0.478,3,1,2.72,0.603,medium,1,train
NER-032573,2025-03-11,Mizoram,Dima Hasao,24.04771,92.85277,52.1,112.6,395.3,158.1,49.7,172.9,44.6,3775.1,0.421,medium,barren slope,454.8,741.5,1.802,-0.086,0.531,0.463,2,1,2.7,0.525,medium,0,train
NER-032574,2025-03-12,Nagaland,Tamenglong,25.87029,94.16266,7.5,20,88.9,78.4,22.1,40.1,25,2382,0.9,low,forest,321.6,124.5,0.477,-0.844,0.002,2.726,2,1,1,0.266,low,1,train
NER-032575,2025-03-13,Sikkim,East Khasi Hills,27.44465,88.96665,42.4,133.8,424.2,372.1,44.3,231.5,47.4,174.5,0.188,medium,forest,1573.4,1105.5,4.165,0.394,0.302,5.296,1,0,5.69,0.54,medium,0,validation
NER-032576,2025-03-14,Tripura,Aizawl,23.26381,91.25579,72.2,281.4,580.9,394.9,53.4,113.5,7.9,2596.7,0.192,low,road corridor,210.4,1470.5,5.053,0.489,0.808,4.373,0,2,1.54,0.534,medium,0,validation
NER-032577,2025-03-15,Arunachal Pradesh,Kohima,27.98623,93.15865,102.8,231.3,950,279.5,59.3,100.8,9.3,1612.1,0.518,low,barren slope,765.4,1530.9,1.266,-0.5,0.584,5.15,4,0,1.94,0.575,medium,1,validation
NER-032578,2025-03-16,Assam,West Sikkim,26.33624,92.79783,112.3,286.4,527.2,680,50.8,50.7,21.8,948.7,0.446,low,forest,1523.1,1505.1,3.752,0.516,0.271,1.19,3,0,0.79,0.584,medium,0,test
NER-032579,2025-03-17,Manipur,Lunglei,24.83801,94.43846,96,139.3,554,350.1,55.1,51.5,25.1,1619.7,0.476,high,settlement,551.6,864.6,3.08,-0.298,0.976,2.682,0,3,3.03,0.648,medium,0,test
NER-032580,2025-03-18,Meghalaya,North Tripura,25.19702,90.8082,21.3,76.7,313.8,178.8,45,167.9,8.8,4056.3,0.228,high,agriculture,978.9,915.6,0.972,-0.068,0.12,0.942,4,0,1.27,0.358,low,0,test
NER-032581,2025-03-19,Mizoram,Tawang,23.31822,92.49358,42.3,89.8,393,224.3,37.7,35.5,6.9,2909.6,0.543,high,forest,1573.9,1119.6,1.525,-0.172,0.898,4.597,3,2,2.18,0.426,low,1,train
NER-032582,2025-03-20,Nagaland,East Siang,26.52478,93.54224,89.7,170.9,413.3,236.6,39.8,226.5,6.6,370.6,0.38,medium,road corridor,427.8,793.9,4.889,0.564,0.371,0.692,0,0,2.46,0.424,low,0,train
NER-032583,2025-03-21,Sikkim,Dima Hasao,27.2167,89.02586,46.8,169.9,661.8,306.4,48.3,71.8,30.1,3901,0.877,low,agriculture,487.8,681,4.206,-0.73,0.886,5.03,3,2,1.17,0.534,medium,0,train
NER-032584,2025-03-22,Tripura,Tamenglong,24.28314,90.74337,30.3,78.9,224.6,124.6,43.2,206.8,11.2,3739.1,0.139,low,settlement,761,876.6,3.029,0.386,0.901,5.125,2,2,1.04,0.338,low,0,train
NER-032585,2025-03-23,Arunachal Pradesh,East Khasi Hills,26.95764,94.06924,89.8,239,796.2,526.7,60.8,93.2,32,3793.3,0.672,high,road corridor,533.3,1567.5,6.57,0.805,1,4.686,3,2,1.97,0.71,high,1,train
NER-032586,2025-03-24,Assam,Aizawl,26.28031,92.57644,51.1,132.8,388,228.4,35.9,54.6,27.8,1696.4,0.145,medium,agriculture,1318.7,675.6,0.352,-0.847,0.24,1.89,1,0,4.84,0.505,medium,0,train
NER-032587,2025-03-25,Manipur,Kohima,24.80597,93.3888,25.7,70,355,62.8,32.1,59.2,41.6,1796.2,0.268,medium,settlement,676.6,443.9,4.665,0.044,0.996,2.752,4,1,4.78,0.484,medium,0,train
NER-032588,2025-03-26,Meghalaya,West Sikkim,25.77239,91.14245,67.7,120.4,531.9,302.3,56,47.3,12.6,3601,0.74,high,agriculture,1204.3,310.2,3.041,0.663,0.767,4.202,0,3,2.13,0.542,medium,0,train
NER-032589,2025-03-27,Mizoram,Lunglei,24.11759,92.76105,20.2,67.7,257.3,244.2,29.1,42.9,7.6,2710.8,0.189,high,settlement,1020,69.8,4.711,-0.493,0.3,3.571,4,0,1.61,0.384,low,0,train
NER-032590,2025-03-28,Nagaland,North Tripura,26.01043,93.87441,43,119.4,534.8,112.5,43.3,111.6,3.6,1628.4,0.514,low,barren slope,711.7,1039.2,6.399,-0.355,0.229,3.214,3,2,3.17,0.345,low,0,train
NER-032591,2025-03-29,Sikkim,Tawang,27.43331,88.83539,46.4,120.7,520.3,90,39.7,47.3,8.8,408.2,0.453,low,forest,1143.6,1308.9,0.271,-0.678,0.064,1.336,3,1,4.55,0.388,low,0,train
NER-032592,2025-03-30,Tripura,East Siang,23.33129,91.71447,76.5,173.3,868.1,289.3,62.3,140.8,44.2,3156.7,0.102,high,settlement,1069.1,710.4,1.446,-0.73,0.213,3.402,5,2,1.8,0.723,high,1,train
NER-032593,2025-03-31,Arunachal Pradesh,Dima Hasao,27.11653,93.97696,48.5,153.6,310.6,417.4,49.4,199.3,15.2,178.2,0.133,high,barren slope,354,1219.2,4.628,0.549,0.018,0.542,4,2,4.39,0.514,medium,0,train
NER-032594,2025-04-01,Assam,Tamenglong,26.29216,93.17235,10.9,61.6,242.5,112.9,46.8,151.7,49.8,397.7,0.421,low,forest,705.6,74.3,0.23,-0.713,0.039,4.47,2,1,5.39,0.423,low,0,train
NER-032595,2025-04-02,Manipur,East Khasi Hills,25.3347,93.59061,84.7,311.7,865.7,386.5,67.7,93.2,31.4,2716.3,0.502,low,forest,1635.7,414.5,6.978,-0.869,0.087,3.961,1,0,4.46,0.692,medium,1,validation
NER-032596,2025-04-03,Meghalaya,Aizawl,25.34893,91.36499,53.2,177,352.2,166.8,43.7,151.2,8.1,3290.3,0.344,high,forest,604.1,825.2,6.841,0.787,0.707,3.263,2,2,4.72,0.466,medium,1,validation
NER-032597,2025-04-04,Mizoram,Kohima,23.58452,93.32619,103.4,412.1,950,469.9,60.1,135.6,34.4,2590.7,0.133,medium,settlement,1354.1,556.7,5.712,0.464,0.131,4.878,2,0,0.52,0.772,high,1,validation
NER-032598,2025-04-05,Nagaland,West Sikkim,26.47822,93.83742,108.3,259.6,587.9,218.1,47.5,222.3,22.9,1510.4,0.438,low,forest,792.7,152.5,7.129,-0.414,0.912,5.204,2,3,3.12,0.568,medium,0,test
NER-032599,2025-04-06,Sikkim,Lunglei,27.66088,88.9651,42.4,72.8,347.4,199.9,43.6,170.8,50.5,1191.8,0.226,low,settlement,611.3,1548.8,2.024,0.601,0.733,4.599,5,2,2.98,0.505,medium,0,test
NER-032600,2025-04-07,Tripura,North Tripura,23.54322,91.06494,12,46.9,148.9,47.8,28.6,49.1,5.7,1936.6,0.323,medium,forest,536.7,943,6.333,0.241,0.122,3.241,3,2,1.46,0.266,low,0,test
NER-032601,2025-04-08,Arunachal Pradesh,Tawang,27.56953,94.188,21.9,69.6,335.9,160,46.3,242.6,25.4,1643.4,0.225,medium,road corridor,558.5,24,4.908,0.074,0.409,2.713,0,2,0.6,0.402,low,0,train
NER-032602,2025-04-09,Assam,East Siang,26.50325,93.43648,86.1,124.7,608.2,408.4,43.6,244.8,44.5,3363.8,0.441,high,barren slope,439,949.4,5.11,0.684,0.713,3.06,5,1,4.86,0.686,medium,0,train
NER-032603,2025-04-10,Manipur,Dima Hasao,24.38358,94.32389,56.2,163.1,385.6,449.8,39.7,15.5,29.5,1934.3,0.339,high,agriculture,1411,295.8,3.773,0.341,0.78,2.132,4,3,4.05,0.595,medium,0,train
NER-032604,2025-04-11,Meghalaya,Tamenglong,25.8671,90.8193,63.7,248.1,718.2,308.2,57.2,90.7,27.9,1956.8,0.765,medium,road corridor,1062.7,799.3,1.577,-0.517,0.525,5.319,3,0,2.93,0.591,medium,0,train
NER-032605,2025-04-12,Mizoram,East Khasi Hills,23.34363,92.58038,87.9,226.6,546.7,490.7,47.5,175.3,11.9,2532.7,0.175,low,forest,1575,1084.2,3.559,0.867,0.05,2.639,2,0,1.6,0.464,medium,0,train
NER-032606,2025-04-13,Nagaland,Aizawl,26.59008,94.40485,61.2,180.7,864.5,350.9,59.9,172.1,44.4,3056.8,0.595,high,agriculture,1664.6,540.7,4.756,-0.268,0.372,2.64,4,0,4.33,0.705,high,0,train
NER-032607,2025-04-14,Sikkim,Kohima,27.00177,88.05516,1.9,39.3,198,88,31.9,42,36.2,4092,0.116,medium,road corridor,477.2,1082.1,5.559,0.815,0.905,3.956,5,3,4.57,0.464,medium,0,train
NER-032608,2025-04-15,Tripura,West Sikkim,24.01485,91.23592,35,63.2,272.3,165.9,40.7,243.9,37.7,2754.1,0.276,medium,settlement,837.5,673.1,1.023,-0.44,0.869,1.869,4,2,2.18,0.466,medium,1,train
NER-032609,2025-04-16,Arunachal Pradesh,Lunglei,27.50925,93.42886,76.5,193.9,423.5,108.8,44.7,12.1,16.4,3377,0.469,high,forest,1506.1,1033.9,6.951,-0.626,0.618,2.571,4,0,2.32,0.53,medium,1,train
NER-032610,2025-04-17,Assam,North Tripura,25.75598,93.21505,20.9,70,189.4,192.7,29.9,80.8,39.7,201.5,0.682,low,settlement,853.7,1284.3,4.967,-0.733,0.32,3.36,4,1,4.71,0.41,low,0,train
NER-032611,2025-04-18,Manipur,Tawang,24.94793,94.23898,33.8,58.6,190.3,145.2,40.5,32.4,32.1,3673.3,0.875,high,settlement,705.3,728.6,4.431,0.712,0.37,3.342,3,1,2.37,0.441,low,0,train
NER-032612,2025-04-19,Meghalaya,East Siang,25.22828,91.7942,7.3,44,224.6,175.1,35.3,10.5,4.2,4085.6,0.473,high,road corridor,1350.9,888.7,4.857,-0.911,1,0.258,3,3,3.07,0.417,low,0,train
NER-032613,2025-04-20,Mizoram,Dima Hasao,24.00547,92.83525,23.1,90.3,349.8,248.3,43.5,190.6,45.7,3092.3,0.804,low,agriculture,709.6,479.8,1.957,-0.459,0.982,3.854,5,3,1.65,0.474,medium,1,train
NER-032614,2025-04-21,Nagaland,Tamenglong,25.91888,93.64558,16.8,44,233.8,122.1,29.2,241.5,21.3,733.5,0.251,high,forest,310.3,1346.3,7.104,-0.416,0.926,3.064,4,3,2.3,0.42,low,0,train
NER-032615,2025-04-22,Sikkim,East Khasi Hills,27.39428,88.01607,88,156.5,529,280.6,55.2,29.1,3.6,1422.6,0.316,low,settlement,1458,711.6,0.695,-0.673,0.959,4.048,2,3,1.14,0.464,medium,1,validation
